Mw,log(Rrup),log(focal_depth),log(VS30),focal_depth
5.74,6.924248514709198,6.924228841675026,5.863631175598097,1016.61
5.74,7.0003435760039645,7.000325344463398,5.886381770654829,1096.99
5.74,7.065305886784171,7.065297344411869,7.173805051306804,1170.63
5.74,7.150097353589814,7.150089505682263,6.312460498589696,1274.22
5.74,7.29413270416048,7.294125908997278,6.262254751889545,1471.63
5.74,6.933442518718113,6.933423025730715,6.251132873104564,1026.0
5.74,7.014077332214509,7.014068340823765,5.984439932171017,1112.17
5.74,7.154857515091004,7.154849704452133,6.736729681930034,1280.3
5.74,7.175757466604574,7.175749817514241,6.322744757026769,1307.34
5.74,7.2114829298523855,7.211475549206653,6.282640508814018,1354.89
5.74,7.185909606278835,7.185902034450579,6.013959624935353,1320.68
5.74,7.267581253206403,7.267574275204554,5.918625000931024,1433.07
5.74,6.906824846263831,6.90681483690508,6.4356694835320765,999.06
5.74,7.1629709762960845,7.162955481188664,6.336117515819389,1290.72
5.74,7.069159587520703,7.069151078004937,6.3894013887953545,1175.15
5.74,6.989270747764272,6.98922466077969,6.555356891810665,1084.88
3.97,7.182306518140716,7.182306518140716,7.246368080102461,1315.94
3.97,6.605419699730429,6.605419699730429,6.540163823302054,739.09
3.97,6.599829682053297,6.599829682053297,7.074793978911574,734.97
3.97,6.119043886354404,6.119043886354404,6.9225453644547725,454.43
3.97,6.138353207903019,6.138331622917534,6.253251722014396,463.28
3.97,6.740436613866104,6.740436613866104,7.090576710817742,845.93
3.97,6.124201874546176,6.12417998192946,6.75039946820593,456.77
3.97,6.1793539082054,6.1793539082054,6.970354420738657,482.68
3.97,6.546799757859899,6.546799757859899,6.377916716034216,697.01
3.97,7.1417833780982845,7.1417833780982845,6.501139509116577,1263.68
3.97,7.019949392334295,7.019949392334295,5.752572638825633,1118.73
3.97,7.199409452186318,7.199409452186318,7.160845906664298,1338.64
3.97,2.2679936482244267,2.2428350885882717,5.9427993751267,9.42
3.97,6.496141305287094,6.496126212656071,7.600902459542082,662.57
3.97,7.065237545762446,7.065229002806327,5.956355369994414,1170.55
3.97,7.008414762081314,7.008414762081314,6.276831441602323,1105.9
3.97,7.261877968689168,7.261877968689168,5.98393628068719,1424.93
3.97,7.272023322239963,7.272023322239963,5.600272098286536,1439.46
3.97,7.252854481803858,7.252854481803858,6.280770300675861,1412.13
3.97,7.276805334388252,7.276805334388252,6.216007119335899,1446.36
3.97,7.217304023593761,7.217304023593761,5.958166261706467,1362.81
3.97,7.216621377101048,7.216621377101048,6.258624983838966,1361.88
3.97,7.155123040520529,7.155123040520529,6.6637710617960755,1280.65
3.97,7.165763917622426,7.165763917622426,6.969414659368865,1294.35
3.97,7.259918058400282,7.259918058400282,6.251325681357354,1422.14
3.97,5.578899292509511,5.578861524593351,7.24750784372492,264.77
3.97,6.851068518602088,6.851068518602088,6.162893662735513,944.89
3.97,6.880979999145148,6.880979999145148,6.01028630134857,973.58
3.97,6.958790540081962,6.958790540081962,5.756374924775371,1052.36
3.97,6.761074959732492,6.761063379828258,5.791182664937034,863.56
3.97,7.220885775887505,7.220885775887505,5.882486384538237,1367.7
3.97,7.291438201761345,7.291438201761345,6.3298991427569264,1467.68
3.97,6.937003353341122,6.937003353341122,5.738827816399001,1029.68
3.97,6.9952532042546185,6.9952532042546185,5.4116460518550396,1091.44
3.97,7.010447237205683,7.010447237205683,5.860501282589169,1108.15
3.97,7.004945508566638,7.004945508566638,6.37434315654335,1102.07
3.97,6.9884685310213115,6.9884685310213115,6.204759762367377,1084.06
3.97,7.02858256509134,7.02858256509134,6.071199515126835,1128.43
3.97,7.025964890308847,7.0259560051714605,6.0748861552470546,1125.47
3.97,6.567220802626128,6.567206745540302,5.700443573390686,711.38
3.97,6.894822003570238,6.894811873346208,6.345636360828595,987.14
3.97,6.260537030310592,6.26051792793139,6.516340994096632,523.49
4.01,4.578004517915321,4.565597410868268,5.41610040220442,96.12
4.01,6.859971608128331,6.8598562176626015,6.279459070741808,953.23
4.01,6.275100946851013,6.27468668883767,6.516340994096632,530.96
3.42,5.780897824873724,5.779353661503275,6.75039946820593,323.55
3.42,5.628879314629517,5.626829433488073,6.719375407604218,277.78
5.3,6.101080993431305,6.100610389368701,6.360265670844555,446.13
5.3,6.790524590753823,6.790344673964852,6.84587987526405,889.22
5.3,7.105055756178824,7.104957238055515,6.253251722014396,1217.99
5.3,7.108587779534957,7.108497790047304,7.313220387090301,1222.31
5.3,7.264114172982349,7.264051151082217,5.928524747334108,1428.03
5.3,6.813455588461506,6.813290741521516,6.269096283706261,909.86
5.3,6.504587529922656,6.504273203364713,6.670766320845874,667.99
5.3,6.841145280482693,6.840984935848282,6.0870019738170456,935.41
5.3,6.6300895418058445,6.629931123872603,6.460842980959799,757.43
5.3,7.165501203006255,7.1654239208645745,7.315218389752975,1293.91
5.3,6.960461574613071,6.960376191694347,7.527793987721444,1054.03
4.03,6.861407629443736,6.861281928925056,6.182498044503958,954.59
4.03,5.693799476602799,5.692586701895467,6.298213682276988,296.66
4.03,6.130922095333855,6.130378303788376,6.288601778330518,459.61
4.03,6.859761797376858,6.859635889792858,6.1465433675080625,953.02
4.03,5.575001684790276,5.573370022599676,6.300602291589052,263.32
4.03,6.878048365772704,6.877935042569657,5.7698822763607245,970.62
4.03,6.602506477749084,6.602316484941097,5.640842674882327,736.8
3.75,3.6681664125163946,3.6119984097779785,6.163314804034641,37.04
3.75,6.937779992087832,6.937702355350089,6.279459070741808,1030.4
3.75,6.633857761500972,6.633713092234391,6.460842980959799,760.3
3.75,6.962868269035049,6.962792555912035,7.527793987721444,1056.58
3.12,5.380956700068839,5.380864627515602,6.907755278982137,217.21
3.12,5.290637955204167,5.290486787432848,7.600902459542082,198.44
3.12,4.81705054502359,4.816726868050381,6.907755278982137,123.56
3.12,5.824789935890204,5.824730865655679,6.84587987526405,338.57
4.18,6.640241779931986,6.640176442234072,6.873163834212518,765.23
4.18,6.656135089675378,6.656070782234342,6.214608098422191,777.49
4.18,6.965212537052589,6.965184211784087,7.600902459542082,1059.11
4.18,7.1797347077066265,7.179711851347415,7.600902459542082,1312.53
4.18,7.024168487965324,7.0241328830375975,7.600902459542082,1123.42
4.18,7.299554093926481,7.29953381851886,7.600902459542082,1479.61
4.18,7.05234900771512,7.052323046164176,7.600902459542082,1155.54
4.18,7.135281213611718,7.135249353033605,6.970354420738657,1255.45
4.18,6.560818479313041,6.560761888619366,5.752572638825633,706.81
4.18,6.102827014961442,6.102625706455478,6.080162001869269,447.03
4.18,5.280560644958777,5.2795422112217025,6.3894013887953545,196.28
4.18,6.043582501370088,6.043416374614992,6.695056985529465,421.33
3.35,6.608459359467684,6.608405401662674,6.3894013887953545,741.3
4.65,3.663818023518565,3.5981338408071912,7.600902459542082,36.53
4.65,6.6599987994026755,6.659845049834793,6.907755278982137,780.43
4.65,6.862684688613235,6.862590535027745,7.600902459542082,955.84
4.65,5.9599222790981035,5.9593028602995854,7.600902459542082,387.34
4.65,6.727539503473668,6.727407772468191,5.998936561946683,834.98
4.65,6.791670799961334,6.7915584845796255,6.028278520230698,890.3
4.65,3.731699451296864,3.6747805297344343,6.933423025730715,39.44
4.65,6.707534482300351,6.7073878708570644,6.970354420738657,818.43
3.57,4.113493381060861,4.086144365656761,7.600902459542082,59.51
3.57,6.863207602720823,6.863092585075944,7.600902459542082,956.32
3.57,6.430590066708759,6.430332193516472,7.600902459542082,620.38
3.57,6.457036495948265,6.456801052253536,7.600902459542082,637.02
3.57,6.773698033835694,6.773572245514402,5.713732805509369,874.43
3.57,6.194180876107148,6.193772537834053,5.928524747334108,489.69
4.25,7.243534418324056,7.243512974665481,6.907755278982137,1399.0
4.25,7.2089185700725045,7.208903770824306,6.851184927493742,1351.41
4.25,7.085457851339549,7.085432735282434,6.00141487796115,1194.44
4.25,7.168703156231281,7.168680046332154,6.203344906143481,1298.13
4.25,4.751346296145693,4.748664285626821,5.41610040220442,115.43
4.25,5.4169888962655355,5.416278164181601,6.635946555686646,225.04
4.25,6.782248743742414,6.782203393810999,6.670766320845874,882.01
4.25,6.515438353441675,6.5153791354156905,6.460842980959799,675.45
4.25,5.081590683029905,5.080534421475923,6.141607205537701,160.86
4.36,7.291622148648903,7.291581274486818,5.992713766508413,1467.89
4.36,3.6025042383671906,3.5325179989895132,6.413458957167356,34.21
4.36,6.957849354594203,6.957763748335382,6.1735777488642,1051.28
4.36,6.119285918545867,6.118867826141356,7.160845906664298,454.35
4.36,6.231071824452856,6.230658597240884,5.524655808758766,508.09
4.36,5.962009989432784,5.96128880459792,6.223171329082679,388.11
4.36,5.894898579131651,5.894072201099332,5.700443573390686,362.88
4.36,6.127720350153853,6.127218468085601,6.243972707052095,458.16
4.36,6.267219523693401,6.2668209698691255,5.923988381983068,526.8
4.36,6.210841011852947,6.210399253648137,5.915393110156686,497.9
4.36,6.357616937830605,6.357304860432879,6.0156692358048,576.69
4.36,6.612887450715631,6.612685988096338,6.225152312297863,744.48
4.36,6.761572768804055,6.761433870269212,6.201320204095256,863.88
4.36,7.308522703566377,7.308482514409405,6.141607205537701,1492.91
4.36,7.244363220680714,7.244313226215804,6.675823221634848,1400.12
4.36,7.231598099203208,7.231547462445975,6.147827064731841,1382.36
4.36,7.195059780162856,7.195007258957407,6.3850257507133215,1332.76
4.36,7.158973035923853,7.158918584733497,6.233037233890559,1285.52
4.36,7.015110803286178,7.0150389442018115,6.424706936215593,1113.25
4.36,6.985863809648407,6.985789817787478,7.476698856082776,1081.16
4.36,6.894558584387745,6.894467384655202,6.67405621372841,986.8
4.36,6.9726999676225185,6.972624995268539,6.317164686747284,1067.02
4.36,6.830128816502325,6.830031547071328,6.314091376907141,925.22
4.36,6.722617761088698,6.722485380096009,6.436310611939997,830.88
4.36,6.73329474324001,6.733175675776245,5.770506106699109,839.81
4.36,6.604810657464372,6.604648183527543,6.041444479413003,738.52
4.36,6.570042272924791,6.569860030359433,5.5579856925446185,713.27
4.36,6.343353054312754,6.343089260070731,5.776723099057916,568.55
4.36,6.24146422259119,6.241133177361546,6.147185422104758,513.44
4.36,6.260212240227207,6.259887344620951,6.024657514463746,523.16
4.36,6.106956070365257,6.106532789935656,6.417548942418882,448.78
4.36,5.859218042946334,5.8585044198517515,6.135131896920395,350.2
4.36,6.072606650224819,6.072145512590123,5.874649792516147,433.61
4.36,5.767758337531296,5.76691375609629,6.230678278599686,319.55
4.36,6.175576167448433,6.175180963965499,5.869861725348733,480.67
4.36,5.317335372383798,5.315223646614395,6.495567625113146,203.41
4.36,5.814787032699113,5.8139812669542765,5.462559809942086,334.95
4.36,5.47583573983597,5.474285449369816,6.683861446277223,238.48
4.36,5.120744516776286,5.117334912755311,6.161207321695076,166.89
4.36,6.097197493404908,6.0966575487361165,6.205365517055259,444.37
4.36,5.878407824815685,5.8775677004278695,6.061923010756543,356.94
4.36,4.422208424306714,4.406353326664939,6.307004947688159,81.97
4.36,5.714986145163526,5.713798809931689,6.213006817055217,303.02
4.36,5.617243713238962,5.6160799497879825,5.583872177983643,274.81
4.36,5.528714546573554,5.527005518117597,6.229496710915942,251.39
4.36,7.227139486164431,7.227088623127679,6.288601778330518,1376.21
4.36,7.158840792175094,7.158786333783238,5.700443573390686,1285.35
4.36,6.63354209247732,6.633397377532618,5.812935788552723,760.06
3.51,5.262897421316776,5.2578598889167605,7.600902459542082,192.07
3.51,6.565011416766687,6.564630966280546,7.600902459542082,709.55
3.51,5.9637849780012395,5.96255053694334,7.131458673554861,388.6
3.7,6.049497578358591,6.04867157087756,7.600902459542082,423.55
3.7,5.785178112860195,5.783671324340357,6.907755278982137,324.95
3.7,6.5994078071533595,6.599135535315476,7.600902459542082,734.46
3.7,6.383101147279612,6.382678589446286,7.600902459542082,591.51
3.7,5.868703516769989,5.867430766184534,7.600902459542082,353.34
3.7,5.832644650099119,5.831383819249923,7.600902459542082,340.83
3.7,6.5595160824358985,6.559204388233721,6.182498044503958,705.71
3.7,6.304777815932781,6.304265970352727,6.5441995739511825,546.9
5.1,6.114876157023182,6.114146673708158,7.600902459542082,452.21
5.1,6.600251379049854,6.5999657327732155,7.600902459542082,735.07
5.1,6.014252908738413,6.013128186744008,6.214608098422191,408.76
5.1,5.308911054758906,5.304249735201145,7.600902459542082,201.19
5.1,5.9502779027777315,5.949000580288722,6.214608098422191,383.37
5.1,5.054843548760576,5.047031509287546,7.600902459542082,155.56
5.1,5.758964863369746,5.757070445020918,7.036148493750535,316.42
5.1,6.364475331662536,6.363924253602162,6.253251722014396,580.52
5.1,6.340588554343765,6.3400065078165255,6.75039946820593,566.8
5.1,6.424577247144957,6.424090763278519,6.524002737779623,616.52
5.1,6.462764211137693,6.462389626687932,6.203547151062766,640.59
5.1,6.172806457538428,6.172159782157353,6.543192162194398,479.22
5.1,7.435207904844556,7.435142991047106,6.279084117606557,1694.5
5.1,6.5574457470395595,6.557062406720952,6.719375407604218,704.2
5.1,5.467342584174642,5.463958915590787,7.315218389752975,236.03
2.57,5.732855722141908,5.731365215741929,7.600902459542082,308.39
3.4,5.749170031119376,5.749010747259272,7.074793978911574,313.88
3.4,5.295312857527738,5.29501190953931,6.558197802812268,199.34
3.4,6.819328355124065,6.819317430520218,6.106577354208486,915.36
3.4,7.159221917900639,7.159214141276393,5.975589197949692,1285.9
3.4,6.916923125556495,6.916913216766902,5.461710913456472,1009.2
3.4,6.817611729129171,6.817589842262384,6.251903883165888,913.78
3.4,6.646909860483915,6.646883899606956,6.09852361940139,770.38
3.4,6.843110085488606,6.843099417627139,6.381138969309822,937.39
3.4,6.732508635860144,6.7324967203885,6.245525201056913,839.24
3.4,6.529681577465885,6.529652387629784,6.3894013887953545,685.16
2.8,5.674490970020801,5.67431933450556,7.600902459542082,291.29
2.8,5.713930805708016,5.713798809931689,7.26192709270275,303.02
3.05,5.843863206792214,5.843834230103957,6.6596784611227156,345.1
2.57,5.148830792847654,5.13720920615328,5.869296913133774,170.24
2.57,5.136856700421411,5.125034834404752,7.600902459542082,168.18
3.46,6.869284684419546,6.869128789243147,6.873163834212518,962.11
3.46,6.848100811413848,6.847930961836471,6.214608098422191,941.93
3.46,6.293382309586417,6.2928830907610465,6.540163823302054,540.71
3.46,4.9630543984668085,4.955897477656921,7.600902459542082,142.01
3.46,6.085410159950509,6.084658853666806,7.600902459542082,439.07
3.46,6.523430138825487,6.523106989586483,7.600902459542082,680.69
3.46,6.855998719409102,6.8558407390299365,7.600902459542082,949.41
3.46,6.454773944900584,6.454412090629509,6.652217659856923,635.5
4.62,7.088784334189,7.088742612762955,6.528834726096084,1198.4
4.62,7.270563376624317,7.270535547439849,7.315218389752975,1437.32
4.68,6.924514062797091,6.924504228940105,5.992713766508413,1016.89
4.68,7.170919223620192,7.170911537431889,5.500441550638171,1301.03
4.68,6.035720638362519,6.035648882619039,7.161311636704542,418.07
4.68,5.047160068778628,5.046774340712129,5.41610040220442,155.52
4.68,5.389026066673498,5.388797719676411,5.752572638825633,218.94
4.68,6.03772771157762,6.037679970904945,5.7430031878094825,418.92
4.68,6.512458299789599,6.512443451428487,6.189700462716007,673.47
4.68,5.703649132433188,5.703582454653533,6.121395716700013,299.94
4.68,5.89729122084072,5.897263751709155,6.109025335847126,364.04
4.68,6.179851008464187,6.179830300886247,5.975335165178098,482.91
4.68,6.36366583118344,6.36366583118344,5.896054362303324,580.37
4.68,6.530192261720916,6.530192261720916,6.0156692358048,685.53
4.68,6.659473390757228,6.659460572462958,6.2645404671704,780.13
4.68,6.657998208817879,6.657985371600217,5.382658514981787,778.98
4.68,7.293126517387169,7.293126517387169,6.1565551669735745,1470.16
4.68,7.256466597261368,7.256459541268537,6.829901839777273,1417.23
4.68,7.307383384889668,7.30737667917338,6.2882302382928055,1491.26
4.68,7.186136734470963,7.186129164362294,6.354543938719709,1320.98
4.68,7.198766802654781,7.1987593275562025,7.021351785564677,1337.77
4.68,7.22551058444006,7.22551058444006,6.2154077785927555,1374.04
4.68,7.083480125246779,7.083471736723956,6.230087669270578,1192.1
4.68,7.121034335759137,7.121026256420026,6.209997485864508,1237.72
4.68,7.252514511972906,7.252507428038914,6.027555367252336,1411.64
4.68,7.012961782780746,7.012961782780746,6.949568781795548,1110.94
4.68,7.155638271058555,7.155630466515531,6.205365517055259,1281.3
4.68,6.927616728077692,6.927606924684738,6.464432528317732,1020.05
4.68,7.033506484287697,7.033497665906664,6.1923624894748714,1133.99
4.68,6.815957921984765,6.815946960497949,6.1491091161894955,912.28
4.68,6.894416714542956,6.894406580212404,6.263779142428641,986.74
4.68,6.71074233024518,6.710730152572942,5.958166261706467,821.17
4.68,6.796946615750584,6.79692427187839,6.1766985253489715,895.09
4.68,6.94651434713222,6.9465047272614155,5.819192326167029,1039.51
4.68,6.579209544475354,6.57918176515428,6.801171793579353,719.95
4.68,6.857366838248909,6.857356321398285,6.225152312297863,950.85
4.68,6.488505598703355,6.488475181840244,6.79794041297493,657.52
4.68,6.821914126104014,6.821903229712354,5.986954391630095,917.73
4.68,6.375637919748524,6.375620894269895,5.956614269672236,587.35
4.68,6.7373109083340745,6.737299049946934,6.273065667993761,843.28
4.68,6.237386685311531,6.237347585391681,6.155070385705995,511.5
4.68,6.091694423516776,6.091649191021744,6.36784407432105,442.15
4.68,6.581263075743265,6.5812492146727735,6.245719093447244,721.44
4.68,5.840641657373398,5.84055444426812,6.416241966248519,343.97
4.68,6.473010679621481,6.472979787773838,5.48728346606066,647.41
4.68,5.645093478307521,5.644987428145695,6.445084697103193,282.87
4.68,6.633081563123593,6.633081563123593,6.087456312761708,759.82
4.68,5.733082343701063,5.7329852264642955,6.03428454429091,308.89
4.68,5.63221486279678,5.6321432475140485,6.683861446277223,279.26
4.68,6.0148636405362135,6.014814795716197,6.308644740348575,409.45
4.68,6.198499041489006,6.198478716492308,6.287672669279196,492.0
4.68,6.390810974207969,6.390794205110062,6.061923010756543,596.33
4.68,5.459925881744449,5.459840800704708,6.082447194819853,235.06
4.68,5.967684018442578,5.967658416476346,5.9796449703026395,390.59
4.68,6.212125018128385,6.212104968204073,6.261109932073611,498.75
4.68,6.897603927925761,6.897593825844227,6.288601778330518,989.89
4.68,7.178202175412213,7.178194544998911,6.1465433675080625,1310.54
4.68,6.732913677442008,6.732901766795677,5.700443573390686,839.58
4.68,6.961400305877751,6.961390828148046,5.812935788552723,1055.1
3.85,6.732151109935707,6.7320199850629185,6.922643891475888,838.84
3.85,6.783200617532373,6.783064691023096,5.869296913133774,882.77
3.85,6.33922991841677,6.338912048846573,6.214608098422191,566.18
3.85,6.944424663339149,6.944337900043824,7.600902459542082,1037.26
3.85,7.289071126857298,7.2890233183644515,7.600902459542082,1464.14
3.85,6.591440508655084,6.591248401513596,7.036148493750535,728.69
3.85,5.509145392139597,5.507605371571805,7.074793978911574,246.56
3.85,6.6581394073368125,6.657972534217759,6.182498044503958,778.97
3.85,6.337922474636113,6.337621874317336,6.298213682276988,565.45
3.85,6.741346440648232,6.741216516063364,7.160845906664298,846.59
3.85,7.279187792346093,7.27913950899177,6.189700462716007,1449.74
3.85,6.982946235924649,6.982862751468942,6.20455776256869,1078.0
3.85,6.9408224826863325,6.940725730652045,6.341945346883387,1033.52
3.85,6.995399788834183,6.995308175989998,6.3850257507133215,1091.5
3.85,7.074455454873135,7.074379271168792,7.021351785564677,1181.31
3.85,7.303055566569202,7.303015157086438,6.068888444072785,1484.77
3.85,6.831586723746089,6.831468010810018,6.230087669270578,926.55
3.85,6.8638242898761685,6.863709343143403,5.844123959209273,956.91
3.85,7.0253605210564,7.025289394771652,6.206575926724927,1124.72
3.85,7.2793602138688644,7.27931883541462,5.987205490187598,1450.0
3.85,6.8904463398594995,6.89035476430197,6.375535762528473,982.75
3.85,7.221689722577984,7.221645887602049,6.225548038460526,1368.74
3.85,6.792714729271005,6.792591310572915,6.2645404671704,891.22
3.85,7.06235442965988,7.062285886627681,6.290642784698189,1167.11
3.85,6.543019361088041,6.542832126186909,6.2813317304651,694.25
3.85,7.000817479427672,7.0007354737510115,5.461710913456472,1097.44
3.85,6.430267714826656,6.430025882705336,6.258624983838966,620.19
3.85,6.722413164894677,6.722268718845026,6.25344412220739,830.7
3.85,6.641443232266548,6.641273549377355,6.79794041297493,766.07
3.85,6.646299601624339,6.646143731152384,5.956614269672236,769.81
3.85,7.049489188794307,7.049419758211843,6.147185422104758,1152.19
3.85,6.486785593712931,6.48657228963192,6.2482362794021755,656.27
3.85,6.866422737488286,6.866328935212991,6.213607598088608,959.42
3.85,7.233686438865615,7.233635907747459,5.702781974322617,1385.25
3.85,6.819535899924447,6.8194157476586135,6.160363083569796,915.45
3.85,7.207622806297719,7.207570940807153,5.874649792516147,1349.61
3.85,6.790052240125924,6.789928492368694,6.230678278599686,888.85
3.85,6.955973851252611,6.955888084281419,6.262636067432773,1049.31
3.85,7.166551647610799,7.16649760753621,6.381138969309822,1295.3
3.85,6.759058035436842,6.758930391910226,6.3298991427569264,861.72
3.85,6.859237077827411,6.859132100869757,6.361129751084959,952.54
3.85,6.9852439586703365,6.985169920929564,6.70857236511277,1080.49
3.85,7.077033810804136,7.076966266625996,6.3414169452858875,1184.37
3.85,7.109331927581153,7.109266530169233,6.111245585427039,1223.25
3.85,7.237742245914345,7.237699108997765,6.229496710915942,1390.89
3.85,6.744341831875693,6.744200519079585,6.528834726096084,849.12
3.85,6.863981014130613,6.86387653402353,6.0870019738170456,957.07
3.85,6.1211981121061605,6.1207149142052595,6.3894013887953545,455.19
3.85,6.865682502560229,6.86557820008295,5.585374243605899,958.7
3.86,5.212432627390867,5.212105669728971,6.922643891475888,183.48
3.86,6.031358110769658,6.031310065030105,7.161311636704542,416.26
3.86,6.285681470832081,6.285644214396028,6.163314804034641,536.81
3.86,5.810212418272047,5.810092539349616,5.703782474656201,333.65
3.86,6.209917112934068,6.209856828996704,5.9949584363622375,497.63
3.86,6.101573769788012,6.101506587309177,5.992963423231718,446.53
3.86,6.550908891776419,6.550880315040738,6.067035733955056,699.86
3.86,6.4538611914694695,6.453829702348958,5.943848693166318,635.13
3.86,6.495763921158411,6.495733724274727,6.255750041753367,662.31
3.86,6.247230165239447,6.247191448318211,6.240080894395223,516.56
3.86,6.089724916275501,6.089679594604937,6.417712194398675,441.28
3.86,5.872624703226449,5.872540235443819,6.2211864137823145,355.15
3.86,5.737056051419127,5.736959319350758,6.03428454429091,310.12
3.86,5.802752615292013,5.80263183869837,6.783891291759751,331.17
3.86,6.020756323410011,6.020659205387258,6.308644740348575,411.85
3.86,6.203769573241197,6.2037089175531905,6.287672669279196,494.58
3.86,6.343704671756601,6.3436519370210975,6.146115101976891,568.87
3.86,6.385599038873762,6.385548467842523,6.171282973683818,593.21
3.86,5.6470710197387595,5.646894612449152,6.0340449946431,283.41
3.86,5.629848846278079,5.629705271259885,6.141607205537701,278.58
3.9,5.273666003106907,5.273409730841852,6.320948134193518,195.08
3.9,5.679455628498465,5.679319002477826,5.521460917862246,292.75
3.9,5.320029933453686,5.319687392284229,6.279084117606557,204.32
3.9,5.458989591936935,5.458734087953942,6.298213682276988,234.8
3.9,6.0228663102475135,6.022793626144706,5.7430031878094825,412.73
3.9,6.51997290572628,6.51994343111129,6.189700462716007,678.54
3.9,6.48015191812696,6.48012124610291,5.930918047239948,652.05
3.9,6.318102874670175,6.318066806790421,6.073274922305548,554.5
3.9,6.274121514843235,6.2740838252173,5.954022251632112,530.64
3.9,6.420271762789066,6.4202391979851035,6.643008177812852,614.15
3.9,6.423182026360212,6.423149556192176,6.231661852988019,615.94
3.9,6.197665377691879,6.197604350606006,6.417548942418882,491.57
3.9,5.770599647693518,5.770506106699109,6.511596730194272,320.7
3.9,5.633360010359655,5.633216938608928,6.683861446277223,279.56
3.9,5.804713193234641,5.804622789582273,6.334344780024525,331.83
3.9,6.025938434968058,6.025865973825314,6.165627916200473,414.0
3.9,6.231583202628153,6.231543875128394,6.307004947688159,508.54
3.9,6.25344412220739,6.253405645130104,6.2505542251956605,519.78
3.9,6.451086346168101,6.4510547695474285,6.229496710915942,633.37
3.9,6.510481529900262,6.510451774194602,6.0748861552470546,672.13
3.9,6.382999749682648,6.382982849083522,7.527793987721444,591.69
3.59,6.006402419472189,6.006229999308455,7.600902459542082,405.95
3.59,6.331217111850765,6.331128114582922,5.741399338227508,561.79
3.59,6.394794043085724,6.394727231660946,6.111467339502678,598.68
3.59,5.9890115409469145,5.98883609575429,5.998936561946683,398.95
3.59,6.032654473932844,6.032510516543983,6.540163823302054,416.76
3.59,5.770131855197735,5.7698822763607245,6.7323298888760235,320.5
3.59,6.084317164122599,6.084203241658104,6.043582501370088,438.87
3.59,5.9732496586870765,5.973096889749797,6.528834726096084,392.72
4.25,6.638698670653521,6.638607055411298,6.214608098422191,764.03
4.25,6.540337118510875,6.540236033288727,5.998936561946683,692.45
4.25,6.094787989339883,6.094539953892091,6.237347585391681,443.43
4.25,6.618738983517219,6.618645521205829,6.1735777488642,748.93
4.25,7.049515224019968,7.049480510235121,6.139453424821431,1152.26
4.25,6.6351063077640875,6.635027498312167,7.315218389752975,761.3
3.84,6.783336525568145,6.783302550290818,6.163314804034641,882.98
3.84,6.473998715209386,6.47393699157693,5.794536837924665,648.03
3.84,5.821624767816083,5.821387716730464,5.763622475012218,337.44
3.84,6.299923037273996,6.299812844436419,6.417875419731609,544.47
3.84,6.544803534223204,6.544746029910365,5.785976712282188,695.58
3.84,6.172264112927721,6.172138914697026,6.245912948250604,479.21
3.84,6.4433519388026905,6.443288294194163,6.328472354571239,628.47
3.84,6.638751018452308,6.638698670653521,6.050912005751401,764.1
3.84,6.419000948971456,6.418919431441066,5.929589143389895,613.34
3.84,6.548075826023106,6.548004179954653,6.259007685718876,697.85
3.84,5.982221965741049,5.98204532519149,6.106800145787886,396.25
3.84,6.989123261936471,6.98910482467846,5.887491956725004,1084.75
3.84,6.934251142786102,6.9342219267971625,6.205365517055259,1026.82
3.84,6.849808319027288,6.849765931777365,6.225548038460526,943.66
3.84,6.873008542652302,6.872977481446193,5.949339620807311,965.82
3.84,6.93581781674702,6.935788646494841,5.911880067765139,1028.43
3.84,6.603930274373167,6.603876071627785,6.0149369032931235,737.95
3.84,6.679486114125384,6.679448420711047,6.052324435364744,795.88
3.84,6.866516530965539,6.86648526745058,6.027555367252336,959.57
3.84,6.444544525823993,6.444480957074369,6.037393478996382,629.22
3.84,6.607433662983892,6.607379649804663,5.9427993751267,740.54
3.84,6.853341330942414,6.853299093186078,6.71332065430438,947.0
3.84,6.3109177785596,6.310808790693475,6.013226038889495,550.49
3.84,6.501289670540389,6.501229608676652,5.840641657373398,665.96
3.84,6.702279725321334,6.70223059975638,7.230925144363471,814.22
3.84,5.99565575172645,5.995456568377519,6.129921290254997,401.6
3.84,6.317146636042854,6.317056377632966,6.163946183619964,553.94
3.84,5.993337791489662,5.993163103743563,5.649326288860142,400.68
3.84,6.475602193867448,6.475525162353818,6.083359811812238,649.06
3.84,5.190063781107782,5.189171919287238,6.405558981914201,179.32
3.84,6.222477056800886,6.2223579902822514,6.110801929696603,503.89
3.84,3.588506479967149,3.565864003217389,6.232251533594787,35.37
3.84,5.994858780175997,5.99468435794918,5.810841546949608,401.29
3.84,5.866553039157899,5.866326403841481,5.8394781901101,352.95
3.84,5.585149077544979,5.584736141375288,5.554895693948484,266.33
3.84,6.504348051983416,6.504288173536645,5.8499009827861945,668.0
3.84,5.673838598283129,5.673495073717745,6.229496710915942,291.05
3.84,6.920256808205062,6.9202271804774576,6.3894013887953545,1012.55
3.84,6.649800279403247,6.649748506840106,7.313220387090301,772.59
2.87,4.315886832169336,4.270396506002459,7.600902459542082,71.55
3.53,3.965563772356176,3.94565118640813,7.600902459542082,51.71
3.53,6.641351868134738,6.64126049565476,6.851184927493742,766.06
