Mw,Rrup,log(Rrup),VS30,focal_depth,eq_name,eq_id
4.99,2306.91,7.743664245709266,350.4,350.4,AuSableForks_2002-04-20,575.0
4.99,2970.19,7.996381202814529,1084.7,1084.7,AuSableForks_2002-04-20,576.0
4.99,1946.64,7.573860088430199,244.8,244.8,AuSableForks_2002-04-20,577.0
4.99,280.68,5.637215230384088,692.4,692.4,AuSableForks_2002-04-20,578.0
4.99,549.54,6.309081564642951,940.0,940.0,AuSableForks_2002-04-20,579.0
4.99,1258.51,7.137683760511223,1181.8,1181.8,AuSableForks_2002-04-20,580.0
4.99,124.69,4.825830657008495,1250.7,1250.7,AuSableForks_2002-04-20,581.0
4.99,430.44,6.064807941332191,511.5,511.5,AuSableForks_2002-04-20,584.0
4.99,213.5,5.363636832668679,1500.0,1500.0,AuSableForks_2002-04-20,585.0
4.99,413.1,6.0236896944027185,519.7,519.7,AuSableForks_2002-04-20,586.0
4.99,545.87,6.302380852157638,695.4,695.4,AuSableForks_2002-04-20,587.0
4.99,389.1,5.963836379990508,1064.6,1064.6,AuSableForks_2002-04-20,589.0
4.99,622.51,6.433759692466862,484.2,484.2,AuSableForks_2002-04-20,591.0
4.99,315.29,5.7534928502218605,655.3,655.3,AuSableForks_2002-04-20,592.0
4.99,336.19,5.817676476332267,633.1,633.1,AuSableForks_2002-04-20,593.0
4.99,493.14,6.200793109388464,494.5,494.5,AuSableForks_2002-04-20,594.0
4.99,142.95,4.9624949187683205,375.6,375.6,AuSableForks_2002-04-20,595.0
4.99,269.92,5.598125618797658,540.6,540.6,AuSableForks_2002-04-20,596.0
4.99,303.2,5.714392653768217,421.4,421.4,AuSableForks_2002-04-20,597.0
4.99,319.02,5.765253796744302,694.5,694.5,AuSableForks_2002-04-20,598.0
4.99,359.82,5.885603906408473,567.5,567.5,AuSableForks_2002-04-20,599.0
4.99,1213.77,7.101486497327654,479.9,479.9,AuSableForks_2002-04-20,600.0
4.99,1728.68,7.4551133904744145,315.0,315.0,AuSableForks_2002-04-20,601.0
4.99,1616.93,7.3882845685967755,622.1,622.1,AuSableForks_2002-04-20,602.0
4.99,1498.78,7.31240672282196,762.0,762.0,AuSableForks_2002-04-20,603.0
4.99,1517.9,7.3250830796328135,312.0,312.0,AuSableForks_2002-04-20,604.0
4.99,1566.42,7.35654803982548,300.0,300.0,AuSableForks_2002-04-20,605.0
4.99,1415.62,7.255322876656331,410.0,410.0,AuSableForks_2002-04-20,614.0
4.99,1436.84,7.2702015368040716,347.4,347.4,AuSableForks_2002-04-20,615.0
4.99,1398.42,7.243098306858494,333.3,333.3,AuSableForks_2002-04-20,617.0
4.99,1313.89,7.180747481689519,481.8,481.8,AuSableForks_2002-04-20,620.0
4.99,1223.88,7.109781419050427,424.8,424.8,AuSableForks_2002-04-20,621.0
4.99,1317.18,7.183248366663886,442.0,442.0,AuSableForks_2002-04-20,622.0
4.99,1290.76,7.16298647116341,522.4,522.4,AuSableForks_2002-04-20,625.0
4.99,1260.99,7.139652405719359,458.6,458.6,AuSableForks_2002-04-20,629.0
4.99,839.72,6.7330685029361215,437.1,437.1,AuSableForks_2002-04-20,631.0
4.99,897.01,6.799067010268672,538.4,538.4,AuSableForks_2002-04-20,632.0
4.99,315.76,5.754982431354591,684.6,684.6,AuSableForks_2002-04-20,633.0
4.99,987.01,6.894680171094415,789.0,789.0,AuSableForks_2002-04-20,634.0
4.99,1491.45,7.307504080094192,299.0,299.0,AuSableForks_2002-04-20,636.0
4.99,2662.46,7.887005786430648,1500.0,1500.0,AuSableForks_2002-04-20,637.0
4.99,2760.18,7.923051173975938,656.8,656.8,AuSableForks_2002-04-20,638.0
4.99,1338.16,7.199050815003753,595.5,595.5,AuSableForks_2002-04-20,639.0
4.99,143.08,4.963403914390817,1043.0,1043.0,AuSableForks_2002-04-20,640.0
4.99,3124.05,8.046885515953134,831.7,831.7,AuSableForks_2002-04-20,642.0
4.99,1372.78,7.224593159863003,522.0,522.0,AuSableForks_2002-04-20,645.0
4.99,73.01,4.290596418067994,1503.0,1503.0,AuSableForks_2002-04-20,646.0
4.99,1384.0,7.232733136177615,266.5,266.5,AuSableForks_2002-04-20,647.0
4.99,1740.25,7.4617840600487755,464.8,464.8,AuSableForks_2002-04-20,648.0
4.99,2397.79,7.782302758775241,501.4,501.4,AuSableForks_2002-04-20,649.0
4.99,1625.95,7.393847539327452,562.8,562.8,AuSableForks_2002-04-20,654.0
4.99,1560.55,7.352793602210028,484.9,484.9,AuSableForks_2002-04-20,655.0
4.99,1573.02,7.360752617535617,534.0,534.0,AuSableForks_2002-04-20,656.0
4.99,1551.9,7.347235265677579,636.0,636.0,AuSableForks_2002-04-20,657.0
4.99,1590.2,7.371615073467383,601.7,601.7,AuSableForks_2002-04-20,659.0
4.99,1668.54,7.419704271533074,476.1,476.1,AuSableForks_2002-04-20,660.0
4.99,1685.55,7.429847199022021,384.5,384.5,AuSableForks_2002-04-20,661.0
4.99,1697.57,7.436953095696026,424.2,424.2,AuSableForks_2002-04-20,662.0
4.99,1712.36,7.4456278149697,593.8,593.8,AuSableForks_2002-04-20,663.0
4.99,1726.8,7.454025263681322,412.1,412.1,AuSableForks_2002-04-20,664.0
4.99,2057.42,7.629208049656777,641.9,641.9,AuSableForks_2002-04-20,667.0
4.99,2144.09,7.670470498921597,431.8,431.8,AuSableForks_2002-04-20,668.0
4.99,2293.07,7.7376468100849225,579.4,579.4,AuSableForks_2002-04-20,669.0
3.81,689.29,6.5356620823150235,2000.0,2000.0,LacLaratelle_2002-06-05,671.0
3.81,672.33,6.510749291415607,2000.0,2000.0,LacLaratelle_2002-06-05,672.0
3.81,660.05,6.492315589726768,2000.0,2000.0,LacLaratelle_2002-06-05,673.0
3.81,661.01,6.493768968330291,2000.0,2000.0,LacLaratelle_2002-06-05,674.0
3.81,647.37,6.472918001215484,2000.0,2000.0,LacLaratelle_2002-06-05,675.0
3.81,640.9,6.462873438510181,2000.0,2000.0,LacLaratelle_2002-06-05,676.0
3.81,1108.96,7.0111779181696745,966.0,966.0,LacLaratelle_2002-06-05,677.0
3.81,1739.9,7.46158291929267,721.2,721.2,LacLaratelle_2002-06-05,678.0
3.81,1087.44,6.991581589026993,311.5,311.5,LacLaratelle_2002-06-05,679.0
3.81,1388.31,7.235842459068909,2000.0,2000.0,LacLaratelle_2002-06-05,680.0
3.81,1255.38,7.135193594579214,2000.0,2000.0,LacLaratelle_2002-06-05,681.0
3.81,797.75,6.681795265158352,2000.0,2000.0,LacLaratelle_2002-06-05,682.0
3.81,1017.99,6.925585373879509,2000.0,2000.0,LacLaratelle_2002-06-05,683.0
3.81,615.53,6.4224836852978,2000.0,2000.0,LacLaratelle_2002-06-05,684.0
3.81,681.45,6.524222880873522,2000.0,2000.0,LacLaratelle_2002-06-05,685.0
3.81,970.3,6.877605302031253,2000.0,2000.0,LacLaratelle_2002-06-05,686.0
3.81,922.72,6.827325829867102,750.0,750.0,LacLaratelle_2002-06-05,687.0
3.81,1037.96,6.945012527337845,2000.0,2000.0,LacLaratelle_2002-06-05,688.0
3.81,654.33,6.483611811351871,2000.0,2000.0,LacLaratelle_2002-06-05,689.0
3.81,817.61,6.706385450294408,2000.0,2000.0,LacLaratelle_2002-06-05,690.0
3.81,833.8,6.7259935654466965,1692.0,1692.0,LacLaratelle_2002-06-05,691.0
3.81,2210.96,7.701182089332421,1000.0,1000.0,LacLaratelle_2002-06-05,692.0
3.81,1045.74,6.952480047761645,403.0,403.0,LacLaratelle_2002-06-05,693.0
3.81,1166.07,7.061394399413768,1000.0,1000.0,LacLaratelle_2002-06-05,694.0
3.81,2593.32,7.860694187102935,1700.0,1700.0,LacLaratelle_2002-06-05,695.0
3.81,962.75,6.869793772695018,2000.0,2000.0,LacLaratelle_2002-06-05,696.0
3.81,539.3,6.290272002343181,2000.0,2000.0,LacLaratelle_2002-06-05,697.0
3.81,1128.18,7.028360993795438,415.0,415.0,LacLaratelle_2002-06-05,698.0
3.81,1157.57,7.054078259293827,404.0,404.0,LacLaratelle_2002-06-05,699.0
3.81,1508.05,7.31857270451691,2000.0,2000.0,LacLaratelle_2002-06-05,700.0
3.81,570.34,6.346232674226486,2000.0,2000.0,LacLaratelle_2002-06-05,701.0
3.81,1360.74,7.215783948398825,437.1,437.1,LacLaratelle_2002-06-05,705.0
3.81,1189.07,7.080926767960357,684.6,684.6,LacLaratelle_2002-06-05,706.0
3.81,1325.88,7.189831668913084,623.2,623.2,LacLaratelle_2002-06-05,707.0
3.81,972.5,6.879870075492601,1043.0,1043.0,LacLaratelle_2002-06-05,708.0
3.81,1523.5,7.328765598425764,1290.4,1290.4,LacLaratelle_2002-06-05,709.0
4.55,1763.26,7.474919647417733,2000.0,2000.0,Caborn_2002-06-18,712.0
4.55,1788.29,7.489015134975431,2000.0,2000.0,Caborn_2002-06-18,713.0
4.55,1821.76,7.507558345762717,2000.0,2000.0,Caborn_2002-06-18,714.0
4.55,1761.09,7.473688214515654,2000.0,2000.0,Caborn_2002-06-18,715.0
4.55,1795.26,7.492905137229752,2000.0,2000.0,Caborn_2002-06-18,716.0
4.55,1815.52,7.504127207042679,2000.0,2000.0,Caborn_2002-06-18,717.0
4.55,901.93,6.804536911729667,966.0,966.0,Caborn_2002-06-18,718.0
4.55,875.7,6.775023566528178,311.5,311.5,Caborn_2002-06-18,719.0
4.55,884.6,6.785135565434226,1078.0,1078.0,Caborn_2002-06-18,720.0
4.55,1330.47,7.193287542249218,2000.0,2000.0,Caborn_2002-06-18,721.0
4.55,851.97,6.747551314941779,1000.0,1000.0,Caborn_2002-06-18,722.0
4.55,1342.89,7.202579286988549,2000.0,2000.0,Caborn_2002-06-18,723.0
4.55,1172.18,7.0666205419619486,2000.0,2000.0,Caborn_2002-06-18,724.0
4.55,1771.81,7.47975690193988,2000.0,2000.0,Caborn_2002-06-18,725.0
4.55,1439.06,7.271745401640089,2000.0,2000.0,Caborn_2002-06-18,726.0
4.55,1295.39,7.166567087095737,1692.0,1692.0,Caborn_2002-06-18,727.0
4.55,900.5,6.802950164616011,1000.0,1000.0,Caborn_2002-06-18,728.0
4.55,1043.12,6.9499715011152166,2000.0,2000.0,Caborn_2002-06-18,729.0
4.55,877.57,6.77715672423817,404.0,404.0,Caborn_2002-06-18,730.0
4.55,1506.09,7.317272167530399,2000.0,2000.0,Caborn_2002-06-18,731.0
4.55,1394.65,7.240398766718437,2000.0,2000.0,Caborn_2002-06-18,732.0
4.55,349.46,5.856389105910892,720.0,720.0,Caborn_2002-06-18,734.0
4.55,2146.5,7.671593887664615,350.4,350.4,Caborn_2002-06-18,735.0
4.55,1698.97,7.437777464070481,1084.7,1084.7,Caborn_2002-06-18,737.0
4.55,206.38,5.329719129687568,1288.6,1288.6,Caborn_2002-06-18,741.0
4.55,1331.28,7.193896164415088,1250.7,1250.7,Caborn_2002-06-18,742.0
4.55,1174.98,7.0690064051568,511.5,511.5,Caborn_2002-06-18,743.0
4.55,1241.7,7.124236687422796,1500.0,1500.0,Caborn_2002-06-18,744.0
4.55,1227.34,7.112604504940688,519.7,519.7,Caborn_2002-06-18,745.0
4.55,1234.93,7.118769567293753,518.0,518.0,Caborn_2002-06-18,746.0
4.55,1012.97,6.920641888805214,695.4,695.4,Caborn_2002-06-18,748.0
4.55,1236.11,7.119724630821413,1064.6,1064.6,Caborn_2002-06-18,749.0
4.55,962.77,6.869814546304226,484.2,484.2,Caborn_2002-06-18,750.0
4.55,173.12,5.153984995658116,479.9,479.9,Caborn_2002-06-18,751.0
4.55,371.25,5.9168756901169095,315.0,315.0,Caborn_2002-06-18,752.0
4.55,129.05,4.860199926164623,762.0,762.0,Caborn_2002-06-18,754.0
4.55,225.02,5.416189287142926,312.0,312.0,Caborn_2002-06-18,755.0
4.55,541.18,6.29375194069878,1288.0,1288.0,Caborn_2002-06-18,756.0
4.55,205.37,5.324813230352001,300.0,300.0,Caborn_2002-06-18,757.0
4.55,745.76,6.614403832624431,410.0,410.0,Caborn_2002-06-18,766.0
4.55,808.97,6.695761833552613,347.4,347.4,Caborn_2002-06-18,767.0
4.55,781.25,6.660895201050611,333.3,333.3,Caborn_2002-06-18,770.0
4.55,888.18,6.789174425153456,287.1,287.1,Caborn_2002-06-18,772.0
4.55,761.02,6.634659638725276,522.4,522.4,Caborn_2002-06-18,777.0
4.55,880.96,6.781012221954242,284.5,284.5,Caborn_2002-06-18,779.0
4.55,880.29,6.780251398638621,257.4,257.4,Caborn_2002-06-18,780.0
4.55,875.84,6.7751834258523145,458.6,458.6,Caborn_2002-06-18,781.0
4.55,484.61,6.183344443745248,538.4,538.4,Caborn_2002-06-18,784.0
4.55,1106.91,7.009327628590539,684.6,684.6,Caborn_2002-06-18,785.0
4.55,1147.15,7.045035884516171,623.2,623.2,Caborn_2002-06-18,787.0
4.55,640.57,6.4623584049826,299.0,299.0,Caborn_2002-06-18,788.0
4.55,1551.95,7.347267483729356,1500.0,1500.0,Caborn_2002-06-18,789.0
4.55,1381.36,7.230823800104174,656.8,656.8,Caborn_2002-06-18,790.0
4.55,585.87,6.373097921962801,595.5,595.5,Caborn_2002-06-18,791.0
4.55,1496.58,7.310937783932749,1043.0,1043.0,Caborn_2002-06-18,792.0
4.55,712.84,6.569256991304899,1290.4,1290.4,Caborn_2002-06-18,794.0
4.55,1316.81,7.182967424061649,1503.0,1503.0,Caborn_2002-06-18,797.0
4.55,875.72,6.775046405139135,266.5,266.5,Caborn_2002-06-18,798.0
4.55,412.33,6.021823999617328,464.8,464.8,Caborn_2002-06-18,799.0
4.55,1518.87,7.325721916313226,501.4,501.4,Caborn_2002-06-18,800.0
4.55,134.75,4.903421209789107,808.4,808.4,Caborn_2002-06-18,801.0
4.55,1016.58,6.92419933139807,330.6,330.6,Caborn_2002-06-18,803.0
4.55,850.96,6.746365123943409,405.1,405.1,Caborn_2002-06-18,804.0
4.55,734.71,6.599475863531289,396.0,396.0,Caborn_2002-06-18,805.0
4.55,636.95,6.456691159555795,562.8,562.8,Caborn_2002-06-18,806.0
4.55,472.9,6.15888394964983,534.0,534.0,Caborn_2002-06-18,808.0
4.55,170.26,5.137326680455911,519.7,519.7,Caborn_2002-06-18,809.0
4.55,482.0,6.1779441140506,517.9,517.9,Caborn_2002-06-18,811.0
4.55,566.9,6.340182921330258,375.2,375.2,Caborn_2002-06-18,812.0
4.55,679.32,6.521092297836569,424.2,424.2,Caborn_2002-06-18,814.0
4.55,707.24,6.561370070809889,508.6,508.6,Caborn_2002-06-18,815.0
4.55,749.21,6.619019318051597,412.1,412.1,Caborn_2002-06-18,816.0
4.55,749.21,6.619019318051597,412.1,412.1,Caborn_2002-06-18,817.0
4.55,814.06,6.702034073359796,558.0,558.0,Caborn_2002-06-18,818.0
4.55,978.56,6.886082103300643,422.6,422.6,Caborn_2002-06-18,820.0
4.55,1121.96,7.022832434823257,322.8,322.8,Caborn_2002-06-18,821.0
4.55,1312.02,7.179323213290286,641.9,641.9,Caborn_2002-06-18,822.0
4.55,1454.43,7.282369350273186,431.8,431.8,Caborn_2002-06-18,823.0
4.55,1649.15,7.408015282643345,579.4,579.4,Caborn_2002-06-18,824.0
4.18,1525.21,7.329887384479092,966.0,966.0,Boyd_2002-11-03,825.0
4.18,1688.07,7.431341143490392,354.0,354.0,Boyd_2002-11-03,826.0
4.18,1692.49,7.433956096349477,2000.0,2000.0,Boyd_2002-11-03,827.0
4.18,1413.24,7.253640219641457,311.5,311.5,Boyd_2002-11-03,828.0
4.18,1768.53,7.47790397203007,2000.0,2000.0,Boyd_2002-11-03,829.0
4.18,1494.72,7.309694177313743,1078.0,1078.0,Boyd_2002-11-03,831.0
4.18,1459.95,7.286157467540612,2000.0,2000.0,Boyd_2002-11-03,832.0
4.18,1602.88,7.379557290169251,403.0,403.0,Boyd_2002-11-03,833.0
4.18,862.52,6.7598583370424645,2000.0,2000.0,Boyd_2002-11-03,834.0
4.18,1086.75,6.9909468698689015,1084.7,1084.7,Boyd_2002-11-03,836.0
4.18,1086.75,6.9909468698689015,1084.7,1084.7,Boyd_2002-11-03,837.0
4.18,831.7,6.723471798874642,463.8,463.8,Boyd_2002-11-03,838.0
4.18,1200.41,7.0904184440879945,1288.6,1288.6,Boyd_2002-11-03,840.0
4.18,1110.82,7.012853760311967,479.9,479.9,Boyd_2002-11-03,841.0
4.18,1148.14,7.045898520663578,315.0,315.0,Boyd_2002-11-03,842.0
4.18,1272.42,7.148675878079027,622.1,622.1,Boyd_2002-11-03,843.0
4.18,1056.22,6.962451775901164,235.2,235.2,Boyd_2002-11-03,844.0
4.18,993.33,6.901062935121012,762.0,762.0,Boyd_2002-11-03,845.0
4.18,861.03,6.758129347026295,312.0,312.0,Boyd_2002-11-03,846.0
4.18,1089.75,6.993703591118502,705.0,705.0,Boyd_2002-11-03,848.0
4.18,1115.19,7.016780072964621,300.0,300.0,Boyd_2002-11-03,849.0
4.18,1246.89,7.128407730081055,437.1,437.1,Boyd_2002-11-03,862.0
4.18,1351.62,7.209059152007957,538.4,538.4,Boyd_2002-11-03,863.0
4.18,1685.15,7.429609859595861,789.0,789.0,Boyd_2002-11-03,864.0
4.18,444.68,6.097354922365414,533.5,533.5,Boyd_2002-11-03,865.0
4.18,814.55,6.702635813512178,623.2,623.2,Boyd_2002-11-03,866.0
4.18,650.06,6.477064666321898,1500.0,1500.0,Boyd_2002-11-03,867.0
4.18,1367.67,7.220863841012149,656.8,656.8,Boyd_2002-11-03,868.0
4.18,704.08,6.556891986065557,595.5,595.5,Boyd_2002-11-03,869.0
4.18,1499.55,7.312920342081299,570.0,570.0,Boyd_2002-11-03,870.0
4.18,1625.55,7.393601499037113,1290.4,1290.4,Boyd_2002-11-03,871.0
4.18,1266.57,7.144067738344695,1189.3,1189.3,Boyd_2002-11-03,873.0
4.18,1230.83,7.115444017541476,464.8,464.8,Boyd_2002-11-03,874.0
4.18,440.69,6.088341680417359,501.4,501.4,Boyd_2002-11-03,875.0
4.18,789.95,6.671969652318857,1500.0,1500.0,Boyd_2002-11-03,876.0
4.18,892.03,6.793499764301452,1859.0,1859.0,Boyd_2002-11-03,877.0
4.03,1253.99,7.1340857466794105,1078.0,1078.0,Charleston_2002-11-11,878.0
4.03,1527.33,7.3312763918898725,2000.0,2000.0,Charleston_2002-11-11,879.0
4.03,1489.2,7.305994341998562,1692.0,1692.0,Charleston_2002-11-11,881.0
4.03,1376.58,7.227357441310125,2000.0,2000.0,Charleston_2002-11-11,883.0
4.03,1429.77,7.265268871157109,344.3,344.3,Charleston_2002-11-11,884.0
4.03,1429.77,7.265268871157109,344.3,344.3,Charleston_2002-11-11,885.0
4.03,1202.58,7.09222452783355,463.8,463.8,Charleston_2002-11-11,886.0
4.03,498.24,6.211081888645634,244.8,244.8,Charleston_2002-11-11,887.0
4.03,1343.17,7.202787770790858,692.4,692.4,Charleston_2002-11-11,888.0
4.03,933.2,6.838619540147275,940.0,940.0,Charleston_2002-11-11,889.0
4.03,834.7,6.727072378856691,1288.6,1288.6,Charleston_2002-11-11,890.0
4.03,1037.35,6.944424663339149,511.5,511.5,Charleston_2002-11-11,892.0
4.03,1083.43,6.9878872134440755,518.0,518.0,Charleston_2002-11-11,893.0
4.03,903.34,6.806099005252205,695.4,695.4,Charleston_2002-11-11,894.0
4.03,1096.21,6.999614054993322,1064.6,1064.6,Charleston_2002-11-11,895.0
4.03,827.1,6.717925606697861,484.2,484.2,Charleston_2002-11-11,896.0
4.03,957.95,6.8647955845420014,479.9,479.9,Charleston_2002-11-11,897.0
4.03,971.45,6.8787898006891215,315.0,315.0,Charleston_2002-11-11,898.0
4.03,805.21,6.691103112963232,622.1,622.1,Charleston_2002-11-11,899.0
4.03,1029.63,6.9369547933865645,762.0,762.0,Charleston_2002-11-11,900.0
4.03,1160.06,7.056227006900694,312.0,312.0,Charleston_2002-11-11,901.0
4.03,934.09,6.839572793329581,705.0,705.0,Charleston_2002-11-11,903.0
4.03,928.59,6.833667306628418,300.0,300.0,Charleston_2002-11-11,904.0
4.03,536.21,6.2845258753855076,789.0,789.0,Charleston_2002-11-11,912.0
4.03,547.16,6.304741264221243,645.3,645.3,Charleston_2002-11-11,913.0
4.03,581.07,6.364871231522257,1202.1,1202.1,Charleston_2002-11-11,914.0
4.03,531.42,6.275552669049547,1500.0,1500.0,Charleston_2002-11-11,915.0
4.03,203.91,5.317678720026656,487.3,487.3,Charleston_2002-11-11,916.0
4.03,202.49,5.310690502611178,410.0,410.0,Charleston_2002-11-11,917.0
4.03,163.45,5.09650713317022,333.3,333.3,Charleston_2002-11-11,918.0
4.03,123.04,4.812509505757334,299.7,299.7,Charleston_2002-11-11,919.0
4.03,291.84,5.676205706885966,481.8,481.8,Charleston_2002-11-11,920.0
4.03,227.07,5.425258339989186,442.0,442.0,Charleston_2002-11-11,921.0
4.03,372.98,5.9215247989033,564.5,564.5,Charleston_2002-11-11,922.0
4.03,37.09,3.6133473915014993,298.1,298.1,Charleston_2002-11-11,923.0
4.03,151.47,5.020387585538934,304.4,304.4,Charleston_2002-11-11,924.0
4.03,103.73,4.6417913694437365,257.4,257.4,Charleston_2002-11-11,925.0
4.03,188.25,5.237770866680003,458.6,458.6,Charleston_2002-11-11,926.0
4.03,379.53,5.9389336450946875,411.0,411.0,Charleston_2002-11-11,927.0
4.03,1148.16,7.045915939990322,437.1,437.1,Charleston_2002-11-11,928.0
4.03,911.88,6.8155084024696935,538.4,538.4,Charleston_2002-11-11,929.0
4.03,1143.33,7.04170033603573,684.6,684.6,Charleston_2002-11-11,930.0
4.03,1477.2,7.297903682978408,595.5,595.5,Charleston_2002-11-11,932.0
4.03,1488.22,7.305336053926748,1043.0,1043.0,Charleston_2002-11-11,933.0
4.03,664.01,6.498297209603993,570.0,570.0,Charleston_2002-11-11,934.0
4.03,806.49,6.692691498232347,1290.4,1290.4,Charleston_2002-11-11,935.0
4.03,487.89,6.190089970608466,522.0,522.0,Charleston_2002-11-11,936.0
4.03,1378.64,7.228852784973322,1503.0,1503.0,Charleston_2002-11-11,937.0
4.03,81.55,4.401216329067022,266.5,266.5,Charleston_2002-11-11,938.0
4.03,908.91,6.812246079374685,464.8,464.8,Charleston_2002-11-11,939.0
4.62,1120.44,7.021476744283834,966.0,966.0,FtPayne_2003-04-29,940.0
4.62,1425.32,7.262151628896121,354.0,354.0,FtPayne_2003-04-29,941.0
4.62,1340.75,7.200984437863035,2000.0,2000.0,FtPayne_2003-04-29,942.0
4.62,1141.25,7.039879431909178,311.5,311.5,FtPayne_2003-04-29,943.0
4.62,1403.26,7.24655338011083,2000.0,2000.0,FtPayne_2003-04-29,944.0
4.62,1307.32,7.175734519158049,2000.0,2000.0,FtPayne_2003-04-29,945.0
4.62,1113.73,7.015470021272493,1078.0,1078.0,FtPayne_2003-04-29,946.0
4.62,1054.34,6.960670257728519,1000.0,1000.0,FtPayne_2003-04-29,948.0
4.62,1242.54,7.124912950611549,945.0,945.0,FtPayne_2003-04-29,950.0
4.62,1590.88,7.3720426012317635,2000.0,2000.0,FtPayne_2003-04-29,951.0
4.62,1393.29,7.239423135888593,2000.0,2000.0,FtPayne_2003-04-29,952.0
4.62,1474.45,7.296040317880449,1692.0,1692.0,FtPayne_2003-04-29,953.0
4.62,1284.38,7.158031390621061,1700.0,1700.0,FtPayne_2003-04-29,954.0
4.62,1431.0,7.266128779556451,591.0,591.0,FtPayne_2003-04-29,955.0
4.62,1193.4,7.084561655087981,403.0,403.0,FtPayne_2003-04-29,956.0
4.62,1080.79,6.98544753419756,1000.0,1000.0,FtPayne_2003-04-29,957.0
4.62,1268.82,7.145842613681949,2000.0,2000.0,FtPayne_2003-04-29,958.0
4.62,1117.48,7.0188314292358465,415.0,415.0,FtPayne_2003-04-29,959.0
4.62,1655.9,7.412099946648438,2000.0,2000.0,FtPayne_2003-04-29,961.0
4.62,146.34,4.985932681455884,578.4,578.4,FtPayne_2003-04-29,962.0
4.62,85.04,4.443121734033692,720.0,720.0,FtPayne_2003-04-29,963.0
4.62,1427.62,7.2637640010443505,1250.7,1250.7,FtPayne_2003-04-29,964.0
4.62,1191.23,7.08274166574038,511.5,511.5,FtPayne_2003-04-29,965.0
4.62,1250.5,7.131298750317674,518.0,518.0,FtPayne_2003-04-29,967.0
4.62,1022.91,6.930406785541874,695.4,695.4,FtPayne_2003-04-29,969.0
4.62,1257.18,7.1366263964290715,1064.6,1064.6,FtPayne_2003-04-29,970.0
4.62,952.08,6.858649064874184,484.2,484.2,FtPayne_2003-04-29,971.0
4.62,525.64,6.264616567775437,479.9,479.9,FtPayne_2003-04-29,972.0
4.62,230.23,5.439078809256278,622.1,622.1,FtPayne_2003-04-29,974.0
4.62,425.83,6.0540402055904625,235.2,235.2,FtPayne_2003-04-29,975.0
4.62,481.42,6.176740069978296,762.0,762.0,FtPayne_2003-04-29,976.0
4.62,617.03,6.424917645089647,312.0,312.0,FtPayne_2003-04-29,977.0
4.62,615.05,6.421703565314794,1288.0,1288.0,FtPayne_2003-04-29,978.0
4.62,426.03,6.054509766325031,705.0,705.0,FtPayne_2003-04-29,979.0
4.62,358.24,5.8812031528504445,300.0,300.0,FtPayne_2003-04-29,980.0
4.62,557.7,6.323821183395508,789.0,789.0,FtPayne_2003-04-29,995.0
4.62,430.31,6.064505879174797,487.3,487.3,FtPayne_2003-04-29,996.0
4.62,381.81,5.944923102672066,476.5,476.5,FtPayne_2003-04-29,997.0
4.62,257.53,5.551136218171996,564.5,564.5,FtPayne_2003-04-29,998.0
4.62,562.47,6.332337799322969,298.1,298.1,FtPayne_2003-04-29,1000.0
4.62,452.67,6.11516338319367,522.4,522.4,FtPayne_2003-04-29,1001.0
4.62,644.07,6.467807415849583,257.6,257.6,FtPayne_2003-04-29,1002.0
4.62,475.12,6.163567403707605,261.9,261.9,FtPayne_2003-04-29,1003.0
4.62,498.42,6.211443095079035,445.6,445.6,FtPayne_2003-04-29,1004.0
4.62,544.8,6.300418754835302,257.4,257.4,FtPayne_2003-04-29,1005.0
4.62,678.87,6.520429651201758,538.4,538.4,FtPayne_2003-04-29,1006.0
4.62,1198.45,7.088784334189,684.6,684.6,FtPayne_2003-04-29,1007.0
4.62,640.0,6.461468176353717,463.8,463.8,FtPayne_2003-04-29,1009.0
4.62,813.32,6.701124636042141,244.8,244.8,FtPayne_2003-04-29,1010.0
4.62,1572.46,7.360396551049156,623.2,623.2,FtPayne_2003-04-29,1011.0
4.62,1510.51,7.320202621129208,692.4,692.4,FtPayne_2003-04-29,1013.0
4.62,1400.65,7.244691693570372,656.8,656.8,FtPayne_2003-04-29,1015.0
4.62,1017.5,6.92510391731675,595.5,595.5,FtPayne_2003-04-29,1016.0
4.62,1596.14,7.375343493460887,1043.0,1043.0,FtPayne_2003-04-29,1017.0
4.62,205.46,5.325251367788118,570.0,570.0,FtPayne_2003-04-29,1018.0
4.62,1793.42,7.491879690457548,831.7,831.7,FtPayne_2003-04-29,1019.0
4.62,769.16,6.645299010282386,1290.4,1290.4,FtPayne_2003-04-29,1020.0
4.62,1437.36,7.270563376624317,1503.0,1503.0,FtPayne_2003-04-29,1023.0
4.62,526.6,6.266441247062209,266.5,266.5,FtPayne_2003-04-29,1024.0
4.62,1904.26,7.551848760650426,501.4,501.4,FtPayne_2003-04-29,1026.0
4.62,1817.45,7.50518969871289,1500.0,1500.0,FtPayne_2003-04-29,1027.0
